submission_id,title,main_type,prior,relevance,competence,target
2352,Gift unwrapping,some,-0.7890613265774515,-1.5001041543484803,0.8744841763858096,0.5593971487843205
2352,Brad Pitt,xor,-1.1716365152210644,0.21921292799934813,0.9476117730173754,0.5593971487843205
2351,Crime,xor,-0.44723967437542106,0.858463162187577,-0.10222935020698273,-0.4348908043149402
2351,Emails from a broken laptop,some,1.4056104051798948,-0.6955431460059931,-1.7378989535187066,-1.014745210068194
2351,Chloe's holiday,xor,0.3194569102681579,-2.2495494541995633,-0.07402815014988405,-1.014745210068194
2351,Mrs. Sanders' son,xor,0.22361983718771056,0.25691233320942086,1.0822210521911622,1.2154640428289356
2351,Puzzles,some,0.3194569102681579,0.25691233320942086,1.0822210521911622,1.2154640428289356
2351,Final exam,some,-2.8751121924134213,1.0589801051802958,-0.3278389506637722,1.2154640428289356
2351,Danny's racket,xor,0.3194569102681579,0.25691233320942086,1.0822210521911622,-0.2118698790252273
2351,Dinosaurs,some,0.3194569102681579,0.25691233320942086,-1.0046677520341407,-0.9701410250102512
2349,Star Trek expert,some,0.2925076601594628,-1.5271880600589165,-0.09762590121921581,0.38314122766555964
2349,Champagne reception,some,0.2925076601594628,-0.455477140719326,0.12551901585327746,0.732333232626576
2349,Grandma,xor,0.44512035241657405,0.6162337786202645,1.1296711426794972,0.6159358976395706
2349,Brad's clothes,xor,0.13989496790235162,-0.026792772983489765,0.5160226207301407,-1.2076223504901817
2349,Mrs. Todd's math exams,some,-1.9203763775686498,0.4018915947523464,-0.15341213048733912,0.2667438926785542
2349,Frank's laptop,xor,0.63588621773796306,1.473602514091937,0.34866393292577075,0.5383376743149002
2349,Greg's movie,xor,0.5977330446736853,-1.3128458761909985,0.5160226207301407,-2.061202807061555
2349,Schizophrenia talk,some,-2.301908108211428,0.8305759624881827,-2.384861301212272,0.732333232626576
2348,Tony's clubbing,xor,0.982922256125045,-1.1880082644340637,0.649957532074712,-2.590045044653342
2348,Youth hostel,some,0.7702243252914287,-1.1880082644340637,1.3861926126549167,0.3700064349504774
2348,Alissa's paint,xor,-1.1633932277414467,-1.1880082644340637,-0.914542014158223,0.3700064349504774
2348,Harvard admission exams,some,-1.1633932277414467,0.9240064278931607,-0.914542014158223,0.3700064349504774
2348,Crush,xor,0.7702243252914287,0.9240064278931607,1.3861926126549167,0.3700064349504774
2348,Nuts,some,-1.1633932277414467,0.9240064278931607,-0.914542014158223,0.3700064349504774
2348,Emails from a broken laptop,some,-1.1633932277414467,0.9240064278931607,-0.914542014158223,0.3700064349504774
2348,School,xor,0.7702243252914287,-0.13200091827045152,0.2358252992483468,0.3700064349504774
2347,Suzy's fruits,some,0.7215939828113005,-0.4976303982527742,0.9271808355344255,-2.5900450446533423
2347,Teacher problems,some,-0.4422672797875713,0.7865770811092238,0.5408554873950816,0.37000643495047747
2347,The game,some,-1.1405840373468943,0.7865770811092238,-1.0817109747901632,0.37000643495047747
2347,Unexpected guest,xor,-0.23277225251977435,0.7865770811092238,0.30906027851147516,0.37000643495047747
2347,Grandma,xor,1.1871384878508493,-1.268154885869973,0.9271808355344255,0.37000643495047747
2347,Mrs. Gibbs' worry,xor,1.1871384878508493,0.40131483730062434,0.9271808355344255,0.37000643495047747
2347,Dave's kids,xor,-1.1405840373468943,-1.781837877614772,-1.6483214853945343,0.37000643495047747
2347,Final exam,some,-1.1405840373468943,0.7865770811092238,-0.901425812325136,0.37000643495047747
2346,Nuts,some,0.383168587544814,1.7198814234871769,-1.4095146393852416,-0.5459793053634685
2346,Brad's clothes,xor,1.5521574986984839,-0.7496919025456925,-1.4095146393852416,-1.5386689514788658
2346,Harold's pet,xor,-0.08442697691665399,-0.7768300709636361,0.6336350213750168,-0.7445172345865481
2346,Restaurant,some,-0.7858203236088559,-0.7496919025456925,0.995712176446455,0.7445172345865481
2346,Mrs. Gibbs' worry,xor,-0.04546067987819831,1.0414272130385864,0.7370856371097134,-0.04963448230576987
2346,Hippies,xor,-0.43512365026275496,-0.993935418307185,0.5043217517066461,-0.5459793053634685
2346,Tail-donkey blindfold,some,-0.7858203236088559,0.8785982025309247,0.84053625284441,1.3401310222557865
2346,Picnic pictures,some,-0.7858203236088559,-0.3697575446944818,-0.8922615607117583,1.3401310222557865
2345,Violinist,some,-0.8630732093111255,0.37581868671094054,-1.37282761378822,0.37000643495047747
2345,Gourmet desserts,some,-0.2326545172925643,-1.2214107318105567,-1.179179386150587,-2.5900450446533423
2345,Toby's carrots,some,-0.8630732093111255,0.1409320075166027,1.0062791829027002,0.37000643495047747
2345,Danny's racket,xor,1.388422119326593,-0.8925693809384838,1.0062791829027002,0.37000643495047747
2345,Harold's pet,xor,-0.39025919029720463,-0.8925693809384838,0.17635820731284438,0.37000643495047747
2345,Tony's clubbing,xor,-0.8630732093111255,1.4562974110048945,1.0062791829027002,0.37000643495047747
2345,Schizophrenia talk,some,-0.8630732093111255,1.4562974110048945,0.42533449998980116,0.37000643495047747
2345,Chloe's holiday,xor,1.2758473528947072,-0.42279602254980814,-1.0685232560719395,0.37000643495047747
2344,Star Trek expert,some,1.4012995555846446,-1.1893834062383712,-1.646997920210125,0
2344,Eyewitness,xor,-0.011658066186228258,0.9633467407994047,0.8966282113885237,0
2344,Frank's laptop,xor,-0.011658066186228258,0.9633467407994047,-0.3497485930948142,0
2344,Jimmy's trip,xor,0.002331613237245731,-1.1893834062383712,-1.2145814778383548,0
2344,Mrs. Todd's math exams,some,-1.3966363291101531,-0.11301833271948324,0.8966282113885237,0
2344,Greg's movie,xor,1.4012995555846446,-1.1893834062383712,-0.3751848544108007,0
2344,M&M's in the hospital,some,-1.3966363291101531,0.7911283290363826,0.8966282113885237,0
2344,The game,some,-1.3686569702632052,0.9633467407994047,0.8966282113885237,0
2343,Martha's cookies,some,-2.0701622834474893,-1.228885633270656,0.5614648901001976,-0.349120596741996
2343,Schizophrenia talk,some,0.4396427117424566,-0.4402959220809302,-0.8036654309277339,-0.8504219664228109
2343,Mrs. Sanders' son,xor,0.4908632218483739,0.7688749684099826,-0.8036654309277339,-1.2084943733376785
2343,Mrs. Todd's math exams,some,-0.6359880004818059,0.03285790463290524,1.3981576675044136,0.9399400681515278
2343,Gigi's exams,xor,0.4908632218483739,-0.4402959220809302,-1.1999935886455204,-1.3517233361036256
2343,Hotel check,some,-2.0701622834474893,2.188336448551489,0.253209656319697,0.9399400681515278
2343,Joshua's delay,xor,0.4908632218483739,-0.4402959220809302,-0.8036654309277339,0.9399400681515278
2343,Grandma,xor,0.6957452622720429,-0.4402959220809302,1.3981576675044136,0.9399400681515278
2342,Schizophrenia talk,some,-1.5917172397022075,-0.014882121626398558,-1.590071180012786,-2.2322315911816637
2342,Harold's pet,xor,-0.552419512602531,-0.9673379057159062,-0.7668192955802788,-0.874219976774568
2342,Lily's husband,xor,0.2902543201809906,-0.6101669866823408,0.26888468806061727,0.6195927990732375
2342,Hotel check,some,-0.9175781734753903,1.5923870140246457,1.0655800600920757,0.6195927990732375
2342,Pete's accident,xor,0.2621651924215399,0.9971021489687033,1.0655800600920757,0.6195927990732375
2342,Alissa's paint,xor,1.7508889636724279,-0.5506385001767466,-0.07634997315301477,0.6195927990732375
2342,Swiss watch prototype testing,some,-1.0299346845131931,0.8780451759575149,-1.032384419590765,0.008487572590044349
2342,Gift unwrapping,some,0.037452170345934156,-1.3245088247494716,1.0655800600920757,0.6195927990732375
2341,Jimmy's trip,xor,-0.42192689382270165,-0.14008871836308845,-0.5864280086339931,0.3244492648755301
2341,Rotten tomatoes,some,-0.5648376159239392,0.897605491733863,-1.7214499608288185,0.20230365927533053
2341,Dinosaurs,some,-0.7281641554682109,-0.14008871836308845,-0.20808735790238464,0.47713127187577953
2341,Presents,xor,1.7421497551388967,-0.14008871836308845,0.2837554880487063,0.2328400606753804
2341,Tail-donkey blindfold,some,-1.9122815671641797,1.60323755459979,1.3052752450240492,0.47713127187577953
2341,Unexpected guest,xor,-0.299431989164498,-2.049446064941479,-0.2837554880487063,0.44659487047572966
2341,Harry Potter,some,0.1293001771392149,-0.14008871836308845,1.5322796354630142,0.4160584690756798
2341,Rabbits,xor,0.5172007085568598,0.10895789206017989,-0.32158955312186716,-2.5765088681292094
2340,Leo's prize,xor,-0.8429314916045,1.4827409007345005,-1.0149630734915929,0.7577052145619655
2340,Felix' clothes,some,-0.6954799187290772,-0.8210218210678639,-0.5954038698598098,0.8260695948231954
2340,Violinist,some,0.21871983309854376,1.3847084444875912,-1.0396430266464036,-1.2020736862599601
2340,Presents,xor,1.2951163150891298,-0.37987576795677286,0.8360334131192148,0.301942679487099
2340,Dave's kids,xor,-0.901912120754669,-0.9680705054382276,-1.1383628392656466,-1.1564974327524735
2340,Gift unwrapping,some,-0.7249702333041618,-0.8945461632530457,1.0581529915125116,0.9172221018381687
2340,Toby's carrots,some,-0.6364992895789081,0.7965137070061366,1.3296324762154301,0.9172221018381687
2340,Greg's movie,xor,1.3688421015268413,-0.6004487945123184,0.5645539284162964,-1.3615905735361635
2339,Harry Potter,some,0.5135492517349753,-0.8886850312283044,-0.6252586287722203,0.0810887540362605
2339,Stand-up comedy show,some,-0.5925568289249715,-0.9139856726867616,0.05995630686856907,1.203856117615252
2339,Youth hostel,some,-0.8690833490899582,1.135366285448261,-0.899344603028536,0.9044514873275209
2339,Carl's party,xor,0.6518125118174687,1.135366285448261,-0.6937801223362993,-1.1165297671146637
2339,Crush,xor,-0.09875947148749531,1.135366285448261,1.4989076717142267,-1.1913809246865965
2339,Puzzles,some,-1.6986629095849184,-0.9645869556036757,1.4989076717142267,1.1290049600433192
2339,Alissa's paint,xor,1.1456098692549448,-1.0404888799790468,0.3340422811248848,0.1808902974655042
2339,Rabbits,xor,-0.375285991652482,0.4016476831530059,-1.173430577284852,-1.1913809246865965
2338,M&M's in the hospital,some,-0.3581019944993615,-0.34002191805323406,-0.2749928042276911,-0.30498865795975205
2338,Harold's pet,xor,-0.8952549862484036,-1.1513022839346347,-0.3666570723035882,-0.9517115953201901
2338,Eyewitness,xor,-0.9968785252279522,-1.1513022839346347,-1.2832997530625585,-0.2167991665015105
2338,Tony's clubbing,xor,0.425851020485727,-0.05368767127156327,0.6416498765312793,-0.6871431209454655
2338,Gourmet desserts,some,1.384015816578613,-0.8411068499211579,-1.0694164608854655,-0.8635221038619486
2338,Gigi's exams,xor,1.5291923008351107,1.067788128623314,-0.3972118283288872,1.1942326968303545
2338,Attendance,some,-0.532313775607159,1.2348164392459553,1.7721758494673427,1.9879381199545283
2338,Teacher problems,some,-0.6194196661610577,1.2348164392459553,0.9777521928095685,-0.15800617219601612
2337,Danny's racket,xor,1.0283008660958197,0.43415713379200094,-1.0583908634020662,0.7318109833621534
2337,Lily's husband,xor,0.34557652057318544,-0.3417832755383837,0.686092569743048,0.21632148564793216
2337,Final exam,some,-1.0704443442145006,0.766703023505023,-1.696616509674669,-0.40963004729076513
2337,Restaurant,some,-1.3233052129265874,-0.896026425060087,0.9413828282520891,0.5477075913213602
2337,Harvard admission exams,some,-0.10957304310857083,1.6165425194383014,0.04786692347044521,-0.004602584801019833
2337,Jimmy's trip,xor,-0.5141504330479097,-1.265521858074556,0.3031571819794863,0.6581696265458361
2337,Greg's movie,xor,0.8765843448685676,-1.0807741415673215,-0.5903587228021575,0.6581696265458361
2337,Teacher,some,-0.9692999967296659,0.766703023505023,1.3668665924338244,-2.397946681331333
